data_base_index_2,data_base_index,genre,loudness,tempo,time_signature,key,mode,duration,avg_timbre1,avg_timbre2,avg_timbre3,avg_timbre4,avg_timbre5,avg_timbre6,avg_timbre7,avg_timbre8,avg_timbre9,avg_timbre10,avg_timbre11,avg_timbre12,var_timbre1,var_timbre2,var_timbre3,var_timbre4,var_timbre5,var_timbre6,var_timbre7,var_timbre8,var_timbre9,var_timbre10,var_timbre11,var_timbre12
3492,35631,folk,-17.324,152.952,4,8,1,481.14893,33.8770614618,-18.131243078599997,-21.6400974529,8.497756367660001,-7.585485049830001,-3.19928183832,10.3058017719,-5.15669545958,8.48282170543,-5.52317774086,1.98939700997,8.59558194906,25.966493249299997,2130.69207366,2085.74068026,1683.07542334,633.429120842,1125.93111507,585.826737575,696.6133248210001,307.645951712,379.901066504,297.327817966,344.619750121
2704,29750,folk,-16.067,132.233,4,7,1,409.18159,34.7915903829,-39.629439002699996,36.4371807658,5.49338201247,30.6271852182,3.4823214603699992,8.9825556545,-0.686179875334,8.7805173642,-4.5710418521800005,-6.08237756011,3.5905529830800003,31.386374679899998,3803.67779785,1611.23158197,2468.49956195,1156.0211382999996,1055.8351212000002,1052.00974443,604.17367406,564.210942314,400.56691889300004,394.104741252,486.152099715
1535,47070,metal,-9.489,94.94,4,9,0,311.48363,39.2071316794,38.286360687,-33.910291984699995,-1.96554866412,-15.034972328199999,-12.354990458,10.2550458015,-6.498230916030001,11.4267958015,-3.38034255725,-1.56972137405,8.205141221369999,63.771510148699996,3296.96390347,2376.17119369,1420.35336367,1055.23175281,939.6244463,499.65085562,630.483781659,414.95061434800004,441.087560576,248.45253002400003,314.829389572
781,54487,classical,-23.459,67.633,1,1,1,942.94159,27.8289107067,-16.338936098199998,88.65570672870001,9.90403343208,16.693696149,-15.7364655099,-7.420911129919999,-0.258655945832,-6.37298688108,-3.26918493441,-0.377670334321,2.14344773593,52.009845856999995,4663.40326908,2704.59734856,1329.88925289,1057.23272776,349.622035667,1071.16183048,320.76006450799997,617.713706459,182.33405773299998,230.16696841,722.75175603
1936,26612,punk,-6.528,143.77,1,1,1,233.74322,47.21378555800001,26.1421695842,-14.6961225383,-9.55174726477,-25.7196969365,1.71571553611,-41.115761488000004,1.40189387309,29.339423413600002,10.3360065646,0.5483752735230001,14.1658424508,13.4567537199,1098.5775563,1688.7343430999995,968.96773081,661.6285360080001,968.5281780610001,452.056167256,324.089964616,311.584964067,262.222170173,258.681316427,212.133138555
2570,43532,dance and electronica,-27.461,233.461,5,11,0,163.49995,20.940118924500002,75.3549389866,-5.19080144778,57.0816504654,-37.1957207859,28.367202688699997,-17.1054550155,1.63773216132,-25.8890579111,7.58806618407,2.56166701138,-12.2678655636,20.1711482537,13049.7419686,5587.26633149,4067.09733076,1315.391412,2074.97789908,1198.240914,1244.80105682,2112.49327272,628.7887185230001,463.846031639,978.9910010780001
339,54062,classical,-5.872000000000001,121.162,4,0,0,227.7873,50.1405290807,6.45762288931,24.8656116323,-11.660549718599999,2.46680863039,-25.3639212008,-1.07249906191,-8.952523452160001,6.789253283300001,-3.13024015009,-0.774977485929,3.69724390244,11.981713468699999,2190.95434408,918.58375363,527.497177291,550.778564718,208.86533218900001,372.58798687300003,352.58481857199996,371.758031559,227.491272475,110.96521284,224.23155120099997
2141,46616,dance and electronica,-8.636000000000001,120.011,4,6,1,402.70322,42.1645914339,37.6028465549,-47.20675083800001,14.107006331500001,-23.944623463699998,-12.6211001862,10.342126257,8.174055493480001,14.0577605214,10.4622651769,-0.338962756052,-1.37753594041,19.7277212569,2397.72653869,2849.52523012,1377.7057049,1185.75751838,1482.0256652,597.992440148,451.53412884,362.38656938300005,280.617853775,230.977905997,284.9521315
3221,29262,folk,-11.974,115.779,4,0,1,316.3424,41.5783935419,-33.7202018163,36.4305822402,-8.28305247225,-0.927526740666,-2.42257820383,3.17732088799,-1.63614127144,15.1771039354,-1.85666700303,-5.65971039354,1.22633299697,31.4218463517,1863.13781575,2360.6077886,2025.59366306,1022.08511477,737.113383612,1323.61343449,494.682300416,385.08571889800004,304.436245746,322.14304109799997,550.506028807
2928,24095,punk,-11.201,83.89,1,7,1,181.28934,40.496901360500004,-24.4485595238,26.821948979600002,12.6917806122,-48.2055646259,-10.6040153061,35.157411564600004,0.665258503401,18.68375,5.26797108844,-3.1741377551,3.24619387755,51.0648864392,3164.73142662,2748.84503832,1254.06399902,787.0611027489999,844.0672056410001,642.7181854869999,589.732199141,570.403545296,255.32679585099999,270.06140802,392.039652401
3441,44607,dance and electronica,-24.1,128.00799999999998,4,4,0,120.16281,26.9659275362,13.7067789855,8.625253623189996,-24.5517862319,35.12225,17.6812028986,-35.0001413043,0.408626811594,-1.2085,10.5183115942,-10.8982137681,-3.3540615942,77.9718636832,8613.34842873,3017.3112653000007,4611.5899488999985,1360.31233796,2331.50767118,1294.65447531,1739.47422786,740.2329963589999,976.1713343160001,1034.13247607,692.9503476089999
3150,27753,folk,-7.815,96.042,3,5,1,301.13914,44.5654428808,23.6920306291,-9.55697682119,-7.3714014900699985,20.5713733444,-11.1957690397,-6.07701076159,-3.0053683774799995,10.003013245,0.947667218543,-0.387450331126,13.379,38.1426518759,1426.19278573,1306.39116308,1202.66104701,750.483112262,768.4136357010001,467.47521024199995,414.499134062,238.53170102599998,259.591601891,284.274709408,191.951048675
2507,52281,jazz and blues,-11.219,109.596,3,10,1,287.16363,41.737071229099996,-64.97550698319999,56.325773743,17.701990223499998,-21.4713840782,-4.541755586590001,-26.600222066999997,-19.0709664804,4.43719972067,-1.89293994413,5.32393854749,-1.4658617318399998,23.466722647199997,1873.29237386,1093.18471576,1220.690035,1369.62038374,692.919152123,873.730055109,451.10594581199996,681.420625922,245.776813721,192.897795005,807.538380625
3094,36536,folk,-3.5380000000000003,201.591,1,6,0,109.16526,53.4572077922,19.0767324675,35.4375922078,-0.970994805195,-1.84912207792,-29.5667896104,9.64459480519,4.89043116883,-1.2585038961,5.25806493506,-1.83547792208,-6.52355324675,4.9695169022800005,228.484198799,523.074015696,972.714215886,224.02564507900001,260.206766218,293.063257368,248.564151347,249.598678447,121.596236066,137.602105725,147.183029089
2557,29780,folk,-15.743,77.058,3,7,1,384.57424,33.188293772,-99.43250528790001,6.56863454759,-16.2195135135,4.07631962397,0.513971797885,-33.965146886,2.19639717979,-2.45920564042,-3.65270622797,4.48517743831,15.9755029377,69.4728880806,4994.65786293,3244.72815914,2491.05183597,1294.98733638,1020.92220878,1263.01726372,536.3067050459999,903.954063517,440.39932064199996,395.53005746,510.184339963
2589,46474,dance and electronica,-7.653,141.734,4,4,1,288.60036,42.0562580645,-13.3731034946,-53.19091397850001,-21.138358870999998,-20.7160456989,-27.841616935500003,17.9796209677,4.430966397850001,0.327291666667,4.56836962366,-4.318358870969998,7.155333333330001,62.7872902829,3634.9798605,3300.95554957,2498.47889692,1020.87015977,829.66146561,489.495709644,379.416351183,400.16013767199996,202.497498096,325.692883246,295.00909751
1077,45350,dance and electronica,-7.954,126.994,4,11,0,432.40444,42.439028884,18.5286660832,-12.728333041600001,57.1257658643,16.4327750547,3.97366827133,-0.721491466083,-2.19993304158,7.171549671769999,21.650437199099997,5.74720437637,9.16436367615,66.11467631949999,4760.041729899999,4375.97551631,3733.56192592,1438.32029547,2669.89803118,1247.81313296,1153.79134108,313.306878722,514.4812552469999,721.9936058769998,259.015190222
1917,44654,dance and electronica,-14.303,121.796,7,2,1,350.6673,37.158611165500005,-68.66991381,69.2207502449,7.21751518119,-24.5794515181,-13.4216699314,10.7583026445,4.947455435849999,5.382195886390001,4.10421449559,0.669310479922,3.5740450538699995,73.86756520729999,3662.56067731,3116.15614618,1454.13729808,2793.7240588000004,566.652974566,1050.8054812,358.347810401,1108.73851564,257.300645406,248.096464042,1151.33102297
1424,47149,metal,-5.384,87.20700000000002,1,2,1,124.81261,50.038939613500006,1.52203864734,31.7012101449,1.35192995169,-29.4937487923,-7.7160942029,9.23906280193,-3.07735748792,16.1609202899,4.80725603865,-6.8776352657,-7.97814009662,20.0700713659,1074.73867901,1028.89396221,1089.25142404,1095.10210348,949.023231153,303.40409872099997,439.212935191,279.091135982,261.474453108,248.635802995,164.088385985
1505,46306,dance and electronica,-10.959,127.443,4,7,0,196.28363,43.24665916399999,-46.5087877814,69.2428376206,9.42236977492,-12.547329582,-19.741022508,2.7419469453400005,-1.62142122186,4.03770578778,-1.4448151125400002,5.37776205788,7.78805948553,31.1760782022,3471.85175906,2709.02951773,942.382815895,2605.51465342,239.02333214700002,1500.56424892,261.73423859400003,270.549703394,171.481752549,89.8016193003,254.45585277599997
3127,47114,metal,-4.97,90.03200000000002,4,11,0,256.7571,50.7468864266,73.4244612188,48.466662049899995,8.69673407202,-51.4662382271,-24.1571315789,9.433849030469998,0.8639432132960001,-2.32476592798,12.3685844875,0.655797783934,-3.58193351801,18.0249518458,1021.25782163,728.395441434,455.786788054,548.2909303619999,358.6365089040001,309.90211689,231.896647763,220.169083819,185.80565043400003,122.081900042,154.918982888
2359,38134,folk,-12.753,151.959,4,2,1,222.64118,38.9896361072,-64.0846008463,-28.6945190409,-12.984705218599998,-31.091039492199997,-6.87328208745,-11.6511100141,-13.528162200299999,3.3910606488,-3.03442313117,4.01901551481,5.43418053597,40.185564008600004,2195.58025145,1655.44860362,1310.07547967,888.24135964,883.343653982,542.057072893,442.52579885800003,451.154977679,303.20370268700003,182.75919872900002,219.35585162599997
680,44699,dance and electronica,-14.583,123.998,4,4,1,303.8558700000001,31.5439810875,-62.5679202128,-88.8697446809,25.3066288416,17.752213947999998,-8.690226359339999,1.36843735225,-0.766564420804,1.39736111111,6.653365248230001,1.36085992908,-10.2231199764,58.7482322112,8030.55298242,3482.18740783,3983.01384716,1134.29284509,2867.44679881,648.856459175,1684.79632406,321.6480175,616.234507466,657.372412509,235.12148689
1389,50436,jazz and blues,-10.672,95.479,4,9,0,464.77016,39.4686091549,-21.9714323944,-8.429630281689999,1.45629788732,-26.7510971831,-8.852121126760002,11.4868295775,-3.48927323944,19.3442549296,7.194239436619999,-5.115050704230001,-6.31996690141,74.5809881212,2760.609779300001,4352.25273901,2011.91675377,1010.82612823,1351.92720933,727.759488265,499.54011237199995,442.464768436,381.07940433699997,393.020912135,424.651826607
1974,36994,folk,-9.059,177.945,4,0,0,154.74893,44.616795348800004,-8.932634108530001,16.1691503876,1.55531317829,-3.99726511628,9.089412403099999,-24.157231007800004,-1.67347906977,12.827703876,3.59158294574,1.20194883721,5.51301395349,14.9761416852,1365.57528224,1285.82300048,2026.75947464,792.00135684,1309.3471163,920.398332221,456.828042829,355.730806404,266.568879477,344.757666467,335.998500398
2404,44927,dance and electronica,-9.924,130.02700000000002,4,8,1,440.65914,42.9693614824,-9.40153888214,-16.3369921021,11.2713967193,12.8609058323,-26.8220382746,19.3403560146,-2.5569362089900003,-8.4550164034,-8.94250060753,5.693555893069999,-4.743542527340001,50.7800632004,7999.8160987,4058.16501993,1026.83527928,1624.39766339,775.995572293,957.454356058,454.450282139,457.82670589099996,273.627481598,162.949348423,291.72076603799997
1451,27009,punk,-10.262,122.908,4,7,1,169.16853,44.7901744387,53.5356701209,30.2518341969,3.10351122625,-6.8891865285,-14.538373057000001,-29.063303972399996,-2.8701398963700004,15.8472055268,3.96171329879,1.98825215889,-4.872238341969999,18.9634035913,1328.77727349,1283.99467096,937.266621835,922.4262281719999,372.594002092,219.80392873,362.202470797,199.446598319,224.819443745,165.571208406,96.69632043370001
1098,49090,jazz and blues,-7.502000000000002,62.68,1,9,0,306.72934,46.9692376112,-18.2568424396,17.4467179161,-13.245466327799999,4.24551715375,-15.3343049555,-1.89119822109,-0.323994917408,9.74998475222,2.59218424396,-1.13657179161,5.09940660737,20.3800323438,1398.68535138,1420.94301044,941.4769484239999,503.58388963199997,467.286280979,471.159570032,434.448315466,298.049615133,262.158263357,177.340882946,249.00289994599999
2630,28421,folk,-13.675999999999998,100.143,3,7,1,325.642,37.5184547804,-93.0901317829,-33.7707002584,-18.3983281654,4.1132093023300005,-10.6693837209,1.3858669250600002,-11.809378553,-12.655494832,-14.552590439300001,-0.273175710594,6.0257325581400005,29.2447580438,4282.81438752,2167.63958148,1757.13278997,1105.7591412999998,911.596399965,540.9601128080001,654.382149026,481.609323674,377.126371554,287.479642871,350.55578172599996
496,43151,dance and electronica,-12.743,106.742,4,0,1,311.5358700000001,39.2579791864,-208.39505298,62.5838420057,15.684468306500001,46.3883235572,-11.2048088931,7.409105014189999,1.01251939451,2.51487984863,-11.5450331126,4.91358088931,7.241943235569999,19.249859411099997,7392.60788774,1537.99355104,1996.4761459000006,929.0588216360001,1146.14293363,797.5768923589999,701.005362795,521.5389227019999,304.95690355,379.07037579900003,347.30772028800004
3041,44659,dance and electronica,-6.724,143.102,4,10,1,236.2771,48.48097631130001,-14.631637901900001,8.32476988156,-5.64587309645,-18.261912013499998,-16.4347901861,0.0631675126904,-11.211248731,4.7877901861300005,-4.2747411167500005,2.0237072758,6.85972250423,24.7232042296,2326.55519697,924.7139520689999,795.440522872,611.373952297,589.6512108969999,321.89439439299997,406.38256325300006,301.809085794,243.488858002,130.29041972,167.779332576
465,25829,punk,-6.287000000000001,168.515,1,1,1,139.31056999999998,49.954965986400005,26.818133786799997,43.525941043100005,0.976630385488,-31.8381655329,-18.996675737,6.41461451247,-2.79364852608,9.02913151927,-2.85254421769,2.58147845805,4.09064399093,13.741860273199999,851.951500102,1069.46050874,714.285430918,517.322513834,402.230541113,183.395045597,249.629756745,306.191784178,186.907847237,174.32238756,221.0943112
1947,46978,metal,-5.506,98.588,4,6,1,146.52036,50.2253511905,74.6402916667,0.127849206349,-15.6647321429,-37.0388869048,-24.274898809499998,-8.582259920630001,1.6130992063499998,14.0610515873,8.788055555560003,0.8839166666670001,13.7382916667,24.7999990731,1030.82492948,618.684552505,505.786089486,347.808814184,332.035234777,393.044580859,206.529576296,221.614271382,144.792354461,115.312597398,90.7356198018
3156,44203,dance and electronica,-9.711,64.229,4,5,0,147.53914,40.6135586735,54.2604362245,52.4780280612,-1.6246683673500002,14.6494744898,-10.1561913265,-9.09767602041,-1.53025510204,5.34852806122,2.55127806122,-3.792954081630001,6.51476785714,59.5311813996,5306.73847029,4019.00751083,1940.05525673,1584.19920655,619.8688632980001,755.1927141269998,432.182601971,454.62563818300004,349.517626726,321.440572381,350.5320844640001
1675,49574,jazz and blues,-13.415,130.185,4,7,1,244.32281,38.5346603535,-10.4321098485,50.7080593434,6.998291666669999,1.6971123737399998,1.2596351010100002,2.06175631313,-0.894704545455,4.70779671717,-1.95593560606,-4.62114141414,0.189794191919,55.7244274516,2926.78105736,3157.74921816,2180.76636464,1423.35897942,937.171481709,901.443817343,587.1868341830001,409.13917458099996,351.040719618,367.364669493,524.111853653
1590,51459,jazz and blues,-18.689,66.718,5,6,1,530.23302,31.384494158899997,-51.8103568925,2.27022079439,-8.32684170561,19.3161886682,-6.4288621495300005,-9.30604731308,-0.562611565421,8.2092932243,0.687810747664,-2.79380315421,5.191039719630001,54.845074036199996,4963.34745567,4773.49745554,1927.40052404,1289.56343224,1033.3662581,765.411782337,456.92239719,438.12583726699995,295.566449174,286.10850783,377.261407045
3403,42311,dance and electronica,-7.79,114.228,7,6,0,138.9971,44.4911414791,-75.8033279743,18.920508038599998,12.415212218599999,4.22647266881,-12.726807074000002,7.587530546619999,-10.3087717042,-4.22421221865,-9.93220900322,0.763205787781,-12.433620578800001,26.7202104366,2512.9429001,2806.19775702,1257.81342826,1036.88590135,812.6039648369998,568.618553336,453.356539006,649.626136386,255.606856969,138.339859089,346.65057954699995
481,25797,punk,-5.206,182.212,4,4,0,123.48036,51.1178816121,11.9908816121,27.9183324937,-4.52953148615,-41.4045365239,-17.5020906801,9.01285894207,1.68332493703,-1.21227707809,0.291884130982,-2.18668010076,-7.57190428212,18.304041782,756.683473182,817.457320207,1130.10241746,374.57759114,664.689136012,187.613907925,284.321772698,197.63715678,207.546344097,158.493115986,86.37231724520002
1928,46420,dance and electronica,-17.548,93.202,4,2,1,226.92526,32.6438882175,-16.5611253776,29.998329305100004,-7.36794108761,-4.4758444108800015,-8.77920090634,1.3545513595200005,1.56229758308,13.730353474300001,7.19459214502,-6.868110271900001,-2.77558610272,75.03268495430001,1239.46805518,2479.18216823,2179.98922627,1354.58052854,880.688565925,1041.37384717,414.677473212,486.890373404,231.13716684,335.915719201,374.847108928
1019,46266,dance and electronica,-11.201,159.94799999999995,4,2,1,196.07465,42.6784987835,-97.3734257908,40.738863746999996,-12.3913138686,-10.507284671499999,-3.89436253041,-28.7435328467,-1.8754647201900003,17.2514355231,-4.07709002433,-0.801542579075,-2.8138978102200003,26.2031640602,4283.1194197,994.728003821,958.4801147410001,516.3953814930001,545.633128513,443.96819282300004,403.01408722199994,385.17898602199995,327.268166593,160.09421194200002,300.45855234
1757,25469,punk,-6.215,143.023,4,2,0,291.70893,50.1162859867,53.1308760724,29.6863088656,-5.539338417540001,-6.52434413727,-19.9031115348,-0.574679694948,1.85256911344,15.5385119161,8.135241182080001,-1.7449647283099996,11.7055681602,13.3966745645,540.82586306,853.584036803,318.44123832900004,489.979440434,321.189964795,272.161021991,125.504033004,242.195276389,107.766062339,77.2950328996,170.628930123
1557,29621,folk,-6.709,181.457,4,2,0,201.92608,48.6951500722,54.141965368,15.4914675325,-5.00580952381,-8.456747474750001,-17.553968254,8.87398412698,5.58675757576,-2.07324819625,5.09113708514,-4.57515007215,-5.62365945166,9.74247124155,801.786657168,1024.53032665,876.3025558219998,555.242708137,491.79432502099996,419.758596795,374.94570763,232.56872339,258.209879769,177.28017309700004,237.623640415
538,53924,classical,-22.347,129.827,1,7,0,391.3922,29.1572866184,-135.333785714,45.460926763100005,14.890711573199999,29.3979764919,-13.2110009042,-3.76211934901,1.91690687161,-13.2249068716,-3.1553363472000004,7.4959755876999985,6.24737793852,46.365520564300006,907.184480832,2681.30717208,1430.73067463,1456.32795248,594.553020386,436.330818235,283.472805043,526.652329292,115.142710614,122.135015847,318.761529676
3145,39246,folk,-18.354,110.964,4,1,1,66.32444,32.864000000000004,-75.8521449275,51.4448442029,6.965826086960001,-12.098,8.77664492754,-19.9602028986,8.925235507250001,-19.530594202899998,5.44427536232,-2.4632427536200003,6.5844818840600015,46.1587220145,3800.62974977,2683.60605265,2013.1483318,1080.24798478,1134.86427641,845.4741114369998,949.594450673,987.473464212,709.818394852,312.545868532,402.58661246
285,28500,folk,-9.839,101.684,4,9,0,232.51546,42.8756825806,-32.31152,-34.7611845161,-23.891507096799998,12.2670516129,-19.2920980645,-6.75902193548,-7.900860645160002,-2.75787612903,-4.97184,1.51564,1.09224,35.8100014063,1185.39270671,1362.87657861,936.72870912,834.905159432,528.9985051259999,473.68909421,276.326044814,326.269431069,185.8008143,180.709964375,225.009578603
463,37966,folk,-12.767,109.845,4,4,1,219.8722,38.0232220544,-145.08544864,-34.7327039275,-22.3648987915,-19.1090800604,-2.59243504532,-17.5581661631,-9.85748791541,0.7936706948639999,-0.8271555891240001,-0.845850453172,-3.14632024169,58.939493254300004,4002.65548469,2589.60622656,1826.17532591,606.323919678,985.85541398,538.590750595,842.727877945,482.41020245699997,428.191653684,330.063911904,251.69029287
2437,28980,folk,-10.934,112.841,4,9,1,155.81995,43.3921849057,-13.5869603774,13.5364075472,-5.38123584906,-19.3658566038,-4.05197358491,27.9885150943,-2.8895,0.501186792453,-7.71702264151,-6.18316981132,-4.70574716981,13.069846279,2029.84325419,884.253165174,1367.66036019,423.753222583,571.563141237,632.4448539780001,510.407495307,291.35154441599997,353.901142211,241.263888733,336.219122351
2823,53186,jazz and blues,-9.295,101.378,4,5,1,404.53179,39.7041475325,-31.9280264935,-49.203553766199995,25.7768451948,6.1459412987,13.169076363599999,-5.89645766234,-18.3275942857,-7.846593246749999,-4.92843012987,3.00805350649,-3.41147792208,30.4038335575,3554.22703449,2661.25882578,2383.97699858,1203.44256426,2349.97898797,1107.71946723,967.28646202,450.49432754199995,666.435349408,457.725418735,395.997627309
2637,31247,folk,-9.258,126.45,4,2,1,192.54812,43.21669836069999,-27.832095082,47.574072131099996,12.6032245902,-34.3077163934,-6.34202131148,6.384870491799999,-2.61282459016,13.5110557377,-2.21988360656,4.2787065573800005,2.78786393443,50.5224847352,3463.64398048,6521.55127769,1800.64197702,1646.01830928,971.390546332,1334.10565478,485.309509177,563.848636531,383.05134407,268.801070942,927.275120134
1280,48176,metal,-9.739,85.041,4,6,1,313.12934,46.429929195,25.424099903000002,19.5406779825,-7.593133850630001,-44.6702550921,-23.0678225024,3.5696013579000003,-3.32479340446,4.61658874879,4.7854228904000005,0.618906886518,0.793273520854,3.64486968752,697.701561615,539.198980571,303.966059061,637.035119391,246.913274235,452.278498698,142.37288868,153.868496781,114.736727034,106.459697076,153.075184358
2620,46464,dance and electronica,-15.432,91.784,3,8,0,237.47873,36.3074362416,-30.401255033600002,-5.62924328859,-15.166167785199999,-1.26793959732,-9.9444647651,-5.73816107383,3.28633053691,-6.528817114090001,-4.08065100671,-1.89666610738,-2.34180369128,58.27619880970001,5858.16846405,3523.11100578,1952.04381039,1061.50582403,895.803634302,704.847331608,1097.35916356,498.463709569,591.771464519,334.930382404,309.910963765
2588,42184,dance and electronica,-4.033,143.929,4,2,1,222.6673,50.680396396400006,42.276234234200004,28.066636036,-11.094918918900001,-6.16287387387,-21.3285783784,-9.44862522523,-0.00626486486486,5.32865945946,4.9068990991,-1.97546666667,-3.8873045045,55.4279314104,2081.70364752,803.966650945,711.81793779,572.543448716,193.254341408,312.12516946700003,338.036113258,221.832433075,254.64911760099997,129.66178780200002,267.192118961
2402,33237,folk,-13.634,106.439,4,4,1,188.94322,38.2921546392,-67.6863281787,6.02254295533,-17.3672646048,18.2682525773,-3.45103092784,-1.74707560137,-3.63503608247,8.86862542955,7.053884879730001,-5.16721134021,8.08562371134,29.848103443400003,3495.17707778,5008.9308289,2993.27887462,1061.26617908,1176.09477443,1362.56466553,1163.65439649,610.535425069,795.082349363,439.770151404,323.637690585
1079,30806,folk,-10.042,125.854,3,11,0,645.8771,41.1341687068,2.73864608834,26.131883980799998,-5.33018254391,3.37056146887,-13.5334922831,-2.50962373603,-2.81616604577,3.51096860032,1.06860777009,-2.09120223523,2.90149866951,81.22422012850001,3203.70025943,2303.32851761,1133.94891211,1268.85042582,560.252418442,798.925963087,338.531685963,547.338139176,257.409086812,181.586268177,411.839823701
2659,43266,dance and electronica,-12.36,146.33,4,9,0,216.0322,40.0351508982,-54.1204335329,3.17085868263,-2.60777844311,-17.212091018,-4.40540598802,-0.6400982035930001,-9.74265868263,3.4267988024,-7.348526946110001,-0.0997532934132,12.2629568862,39.6875946623,3587.09289974,2369.0202952,1766.20480291,1043.93850912,923.97310695,821.562256218,894.0248365169998,632.620846719,515.8030402730001,378.99365004,434.932541047
923,53702,classical,-14.462,147.635,5,9,1,202.97098,37.9837531381,-76.9666122734,59.1695230126,-12.1519846583,-4.57870990237,-4.76323152022,-70.21119665270001,-9.02488702929,14.5745230126,-1.46112412831,4.07316875872,10.0140822873,57.902028378400004,1954.11024645,2157.7149663000005,1240.49049575,1113.06280197,320.044573888,1775.22832349,356.594502909,769.515752434,215.21401827900002,209.76523613700002,755.462960586
3428,51219,jazz and blues,-10.878,132.226,4,7,0,538.98404,40.8035184777,-101.17732211799999,18.839693326,4.25481522339,18.753675124100003,-6.71419801434,-7.86361500276,-0.466782129068,-3.11175455047,1.83548483177,0.286862658577,-2.76675896304,45.634367810600004,8216.77487319,3040.55879806,1552.56863923,954.494297805,980.069116122,683.225497723,536.657887176,296.08084100900004,286.16932957,252.89666564200002,385.522877662
2996,48767,metal,-5.086,103.067,3,1,0,208.09098,50.103173493999996,49.6993168675,34.7789385542,5.81757951807,-43.1112385542,-19.1093987952,23.6942084337,1.00475301205,10.136838554199999,7.641002409639999,0.349310843373,6.45669036145,16.3179407,1039.97430607,864.5970220339999,1153.52598218,818.908476813,863.743963835,534.819725218,426.823758123,213.04759879099998,222.49880018599998,267.32352502599997,208.706589358
2843,38866,folk,-11.616,130.467,4,9,1,250.80118,42.2388869752,-47.1735651238,-20.4911528525,-11.2496781485,13.027791173299999,-19.3542325081,1.2865177610299998,-6.01969429494,-0.8146975242199999,4.27040043057,1.3630452099,-1.6833842841799995,31.6485975061,1668.71302892,1177.27071316,974.5053123519999,664.180093776,689.5897451469998,414.77065327400004,364.64643138800005,192.01272290900002,243.136366313,182.353091025,181.126187851
2795,50338,jazz and blues,-20.142,73.065,5,8,1,285.4656700000001,31.4703168403,1.6173211805599998,-103.94635243100001,-25.558980902800002,30.2823038194,-16.644528645799998,-41.6653133681,7.40733333333,-1.33337326389,12.137253472200001,1.29479340278,1.8564670138900004,33.6909961001,4963.21040572,1547.9260675,2493.95970217,1414.57887354,956.3038924960001,1087.56583965,792.51785467,219.48876374099999,531.958918484,269.656507992,251.70031667599997
848,48048,metal,-6.172999999999999,104.233,1,0,1,179.01668999999995,48.90151535840001,81.3530460751,10.3075887372,-7.540348122869999,-57.7805051195,-14.330943686,-7.82319283276,-7.64969112628,12.3367269625,7.30634641638,0.129718430034,5.21039249147,9.32754180949,764.452857211,587.421326764,643.983406971,741.5980251510001,616.115302053,293.902208319,254.300860039,232.226891038,220.794604271,187.09695525,206.078812692
1867,52367,jazz and blues,-16.636,119.561,1,10,1,198.3473,34.697166233800004,-100.99557662299999,118.753701299,17.1730337662,22.467740259699998,-14.5181038961,3.61861298701,5.7254779220800005,1.70845974026,0.830792207792,1.4134987013,-3.26756623377,58.219882736,5716.42404046,7814.13789199,1965.58991313,1175.68893086,632.827751657,872.848913307,179.16033361599997,710.912719765,181.299916191,219.66853114900002,943.722334329
85,42586,dance and electronica,-4.262,98.623,5,0,1,256.73098,50.6968452292,71.9834718257,-0.252977460556,19.9312299023,-10.1620924117,-11.780183320799999,11.177664162300001,5.52613899324,5.90226145755,10.4344417731,2.51905184072,-4.47376859504,12.2732691646,1179.78369595,1815.46333531,1733.99989011,571.768130375,1179.14819071,396.767854671,262.52709798,299.811010184,172.03241055200004,248.955328428,179.27194948099998
1202,47707,metal,-7.19,150.254,4,9,1,276.34893,48.2265183585,64.1161025918,-34.3533434125,-29.7244978402,-37.8947041037,-14.804017278599998,-34.2180529158,3.05388660907,23.9173056156,8.74878509719,-1.16906047516,14.353825054000001,12.498691171900001,796.0915864230002,858.0156724,529.356912086,402.042644731,385.531047304,271.37126948,296.43718963,187.012109152,143.199285653,124.356912826,171.139974736
1384,44621,dance and electronica,-8.297,189.623,3,1,1,226.11546,44.0461261084,-3.3604443349799995,-8.56602167488,-7.089008867,22.781826601,-13.1819615764,-9.68490147783,-2.94281773399,-0.749885714286,-0.110511330049,-0.0147832512315,3.49926009852,30.7341529063,1779.10802304,1758.14878382,1434.36067637,967.807864567,787.388963732,891.620628877,574.41963065,360.353444696,305.834738331,222.69682603599998,366.381054657
699,46449,dance and electronica,-7.225,173.732,1,7,1,163.16036,44.9539032258,-20.4333888889,35.4960412186,-9.01263620072,-7.65441935484,13.138568100399999,-22.665915770599998,-4.01797849462,1.10619354839,-2.35644444444,-6.02421326165,-0.749541218638,43.485299646499996,2058.23173145,2100.58463877,1928.56974885,617.975618745,1017.46443452,516.567438378,649.1768931180001,262.923443572,324.276376329,383.13103563,170.824148345
1914,45836,dance and electronica,-10.303,93.058,4,6,1,226.89914,35.6882643098,-13.8410446128,-106.44951936,16.2376599327,-21.3604503367,-10.1973333333,10.6937861953,-31.8731372054,13.9750159933,-3.1784469697000004,3.03782744108,9.937364478110002,26.6340363173,3428.91929632,2504.06689203,4094.94947166,1101.47758254,1500.89244532,808.290077931,746.9839254130002,434.130340575,498.94311463599996,333.253054203,218.8830189
